time,signal ch.38
0.860816042,-0.00013578
0.861143723,-0.00013579
0.861471403,-0.00013643
0.861799083,-0.00013884
0.862126763,-0.00014223
0.862454444,-0.00014488
0.862782124,-0.0001472
0.863109804,-0.00014924
0.863437484,-0.00014988
0.863765165,-0.00015003
0.864092845,-0.00015009
0.864420525,-0.00014898
0.864748206,-0.00014723
0.865075886,-0.00014725
0.865403566,-0.00014631
0.865731246,-0.00014688
0.866058927,-0.00014582
0.866386607,-0.00014538
0.866714287,-0.00014789
0.867041967,-0.00015105
0.867369648,-0.00015354
0.867697328,-0.00015579
0.868025008,-0.00015431
0.868352688,-0.00014998
0.868680369,-0.00014754
0.869008049,-0.000148
0.869335729,-0.00014872
0.869663409,-0.00014864
0.86999109,-0.00014873
0.87031877,-0.00014971
0.87064645,-0.00015015
0.87097413,-0.00015052
0.871301811,-0.00015167
0.871629491,-0.00015387
0.871957171,-0.00015537
0.872284851,-0.00015533
0.872612532,-0.00015344
0.872940212,-0.00015379
0.873267892,-0.00015463
0.873595573,-0.00015561
0.873923253,-0.00015744
0.874250933,-0.00015788
0.874578613,-0.00015523
0.874906294,-0.00015169
0.875233974,-0.00014952
0.875561654,-0.00014796
0.875889334,-0.0001457
0.876217015,-0.00013813
0.876544695,-0.00012493
0.876872375,-0.00011228
0.877200055,-0.0001033
0.877527736,-0.000097255
0.877855416,-0.000093655
0.878183096,-0.00009255
0.878510776,-0.000094166
0.878838457,-0.000094831
0.879166137,-0.000094142
0.879493817,-0.00009638
0.879821497,-0.00010338
0.880149178,-0.00011531
0.880476858,-0.00012889
0.880804538,-0.0001394
0.881132219,-0.00014536
0.881459899,-0.00014893
0.881787579,-0.00014942
0.882115259,-0.00014969
0.88244294,-0.00015037
0.88277062,-0.00015182
0.8830983,-0.00015332
0.88342598,-0.00015533
0.883753661,-0.00015769
0.884081341,-0.00016086
0.884409021,-0.00016274
0.884736701,-0.00016316
0.885064382,-0.00016282
0.885392062,-0.00016293
0.885719742,-0.00016474
0.886047422,-0.00016805
0.886375103,-0.00016815
0.886702783,-0.00016507
0.887030463,-0.00016371
0.887358143,-0.00016443
0.887685824,-0.00016564
0.888013504,-0.00016625
0.888341184,-0.0001658
0.888668864,-0.00016314
0.888996545,-0.00015917
0.889324225,-0.00015683
0.889651905,-0.00015593
0.889979586,-0.00015612
0.890307266,-0.00015588
0.890634946,-0.00015634
0.890962626,-0.0001564
0.891290307,-0.00015571
0.891617987,-0.00015449
0.891945667,-0.00015317
0.892273347,-0.00015361
0.892601028,-0.00015479
0.892928708,-0.00015249
0.893256388,-0.00014751
0.893584068,-0.00014217
0.893911749,-0.00013727
0.894239429,-0.00013412
0.894567109,-0.00013328
0.894894789,-0.00013218
0.89522247,-0.00013066
0.89555015,-0.00012972
0.89587783,-0.00012981
0.89620551,-0.00013077
0.896533191,-0.000131
0.896860871,-0.0001324
0.897188551,-0.00013421
0.897516231,-0.00013646
0.897843912,-0.00013804
0.898171592,-0.00013855
0.898499272,-0.00013617
0.898826953,-0.00013387
0.899154633,-0.00013164
0.899482313,-0.00012959
0.899809993,-0.00012745
0.900137674,-0.00012588
0.900465354,-0.00012481
0.900793034,-0.00012375
0.901120714,-0.00012199
0.901448395,-0.00011856
0.901776075,-0.0001147
0.902103755,-0.00011212
0.902431435,-0.00011144
0.902759116,-0.00011296
0.903086796,-0.00011261
0.903414476,-0.00011066
0.903742156,-0.00010856
0.904069837,-0.00010616
0.904397517,-0.00010242
0.904725197,-0.000099734
0.905052877,-0.0000997
0.905380558,-0.00010099
0.905708238,-0.00010236
0.906035918,-0.00010261
0.906363599,-0.0001016
0.906691279,-0.000099103
0.907018959,-0.000097254
0.907346639,-0.000096256
0.90767432,-0.00009546
0.908002,-0.000095012
0.90832968,-0.000093846
0.90865736,-0.000092136
0.908985041,-0.000089577
0.909312721,-0.000085471
0.909640401,-0.000080101
0.909968081,-0.000076118
0.910295762,-0.000072565
0.910623442,-0.000070176
0.910951122,-0.000069552
0.911278802,-0.000069719
0.911606483,-0.000069442
0.911934163,-0.000071702
0.912261843,-0.000076507
0.912589523,-0.000080392
0.912917204,-0.000081481
0.913244884,-0.000081036
0.913572564,-0.000080483
0.913900244,-0.000079107
0.914227925,-0.000077141
0.914555605,-0.000074897
0.914883285,-0.000073869
0.915210966,-0.00007414
0.915538646,-0.00007424
0.915866326,-0.000075189
0.916194006,-0.00007655
0.916521687,-0.000076498
0.916849367,-0.000070879
0.917177047,-0.00005873
0.917504727,-0.000045697
0.917832408,-0.000033997
0.918160088,-0.000026581
0.918487768,-0.000021392
0.918815448,-0.000018658
0.919143129,-0.000018318
0.919470809,-0.000019595
0.919798489,-0.000018859
0.920126169,-0.000017441
0.92045385,-0.000015672
0.92078153,-0.000014761
0.92110921,-0.000017998
0.92143689,-0.000027065
0.921764571,-0.000038717
0.922092251,-0.000049267
0.922419931,-0.000056412
0.922747612,-0.000060487
0.923075292,-0.000064843
0.923402972,-0.000067257
0.923730652,-0.000066777
0.924058333,-0.000067836
0.924386013,-0.000069269
0.924713693,-0.000071687
0.925041373,-0.000072131
0.925369054,-0.000071636
0.925696734,-0.000068882
0.926024414,-0.000065318
0.926352094,-0.000062437
0.926679775,-0.0000595
0.927007455,-0.000058314
0.927335135,-0.000059598
0.927662815,-0.000063212
0.927990496,-0.000067259
0.928318176,-0.000070398
0.928645856,-0.000073822
0.928973536,-0.000077464
0.929301217,-0.000079393
0.929628897,-0.000079358
0.929956577,-0.000078915
0.930284257,-0.000079702
0.930611938,-0.000080107
0.930939618,-0.000081471
0.931267298,-0.000081892
0.931594979,-0.000083271
0.931922659,-0.000083955
0.932250339,-0.000087261
0.932578019,-0.000089709
0.9329057,-0.000093464
0.93323338,-0.000097715
0.93356106,-0.00010241
0.93388874,-0.00010687
0.934216421,-0.00010956
0.934544101,-0.00011185
0.934871781,-0.00011595
0.935199461,-0.00011791
0.935527142,-0.00011694
0.935854822,-0.00011605
0.936182502,-0.00011584
0.936510182,-0.00011627
0.936837863,-0.0001159
0.937165543,-0.00011594
0.937493223,-0.00011695
0.937820903,-0.00011656
0.938148584,-0.00011604
0.938476264,-0.00011518
0.938803944,-0.00011391
0.939131624,-0.00011366
0.939459305,-0.0001151
0.939786985,-0.0001172
0.940114665,-0.00011906
0.940442346,-0.00012025
0.940770026,-0.00012107
0.941097706,-0.00012442
0.941425386,-0.00012903
0.941753067,-0.00013244
0.942080747,-0.00013404
0.942408427,-0.00013439
0.942736107,-0.00013415
0.943063788,-0.00013235
0.943391468,-0.00013091
0.943719148,-0.00012846
0.944046828,-0.00012704
0.944374509,-0.00012544
0.944702189,-0.00012465
0.945029869,-0.00012647
0.945357549,-0.00012929
0.94568523,-0.00013092
0.94601291,-0.00013154
0.94634059,-0.00013338
0.94666827,-0.00013552
0.946995951,-0.0001362
0.947323631,-0.00013708
0.947651311,-0.00013784
0.947978992,-0.0001361
0.948306672,-0.00013195
0.948634352,-0.00013202
0.948962032,-0.00013342
0.949289713,-0.00013704
0.949617393,-0.00014165
0.949945073,-0.00014526
0.950272753,-0.0001487
0.950600434,-0.00015088
0.950928114,-0.0001517
0.951255794,-0.00015146
0.951583474,-0.00015123
0.951911155,-0.00015126
0.952238835,-0.00015259
0.952566515,-0.00015664
0.952894195,-0.00016076
0.953221876,-0.00016466
0.953549556,-0.00016769
0.953877236,-0.00017041
0.954204916,-0.0001719
0.954532597,-0.0001726
0.954860277,-0.00017162
0.955187957,-0.0001697
0.955515637,-0.00017096
0.955843318,-0.00017331
0.956170998,-0.0001753
0.956498678,-0.00017738
0.956826359,-0.00017791
0.957154039,-0.00017741
0.957481719,-0.0001717
0.957809399,-0.00016011
0.95813708,-0.00014683
0.95846476,-0.00013545
0.95879244,-0.00012903
0.95912012,-0.00012761
0.959447801,-0.00012969
0.959775481,-0.00013125
0.960103161,-0.00013497
0.960430841,-0.00013885
0.960758522,-0.00014094
0.961086202,-0.00014627
0.961413882,-0.00015511
0.961741562,-0.00016852
0.962069243,-0.00018423
0.962396923,-0.00019672
0.962724603,-0.00020327
0.963052283,-0.00020637
0.963379964,-0.00020677
0.963707644,-0.00020726
0.964035324,-0.00020855
0.964363004,-0.00021014
0.964690685,-0.00021087
0.965018365,-0.00020669
0.965346045,-0.00020031
0.965673726,-0.00019645
0.966001406,-0.00019568
0.966329086,-0.00019764
0.966656766,-0.00020048
0.966984447,-0.00020304
0.967312127,-0.00020647
0.967639807,-0.00021102
0.967967487,-0.00021395
0.968295168,-0.00021502
0.968622848,-0.00021643
0.968950528,-0.00021945
0.969278208,-0.00022214
0.969605889,-0.00022443
0.969933569,-0.00022614
0.970261249,-0.00022651
0.970588929,-0.00022785
0.97091661,-0.00023022
0.97124429,-0.00023233
0.97157197,-0.00023283
0.97189965,-0.00023404
0.972227331,-0.00023607
0.972555011,-0.00023928
0.972882691,-0.00024231
0.973210372,-0.00024515
0.973538052,-0.00024735
0.973865732,-0.00025006
0.974193412,-0.00025423
0.974521093,-0.00025824
0.974848773,-0.00026146
0.975176453,-0.00026277
0.975504133,-0.00026333
0.975831814,-0.00026539
0.976159494,-0.00026707
0.976487174,-0.00026819
0.976814854,-0.00026817
0.977142535,-0.00026924
0.977470215,-0.00027009
0.977797895,-0.00027059
0.978125575,-0.00027237
0.978453256,-0.00027595
0.978780936,-0.0002797
0.979108616,-0.00028197
0.979436296,-0.00028441
0.979763977,-0.00028514
0.980091657,-0.00028493
0.980419337,-0.00028563
0.980747017,-0.00028658
0.981074698,-0.00028709
0.981402378,-0.00028943
0.981730058,-0.00029227
0.982057739,-0.00029315
0.982385419,-0.00029238
0.982713099,-0.0002921
0.983040779,-0.00029106
0.98336846,-0.00029117
0.98369614,-0.00029419
0.98402382,-0.00029913
0.9843515,-0.00030152
0.984679181,-0.00030196
0.985006861,-0.00030229
0.985334541,-0.00030163
0.985662221,-0.00030198
0.985989902,-0.00030226
0.986317582,-0.00030376
0.986645262,-0.00030581
0.986972942,-0.00030848
0.987300623,-0.00031085
0.987628303,-0.00030994
0.987955983,-0.00030824
0.988283663,-0.00030846
0.988611344,-0.00031025
0.988939024,-0.00031207
0.989266704,-0.00031426
0.989594384,-0.00031405
0.989922065,-0.00031196
0.990249745,-0.00031004
0.990577425,-0.00030958
0.990905106,-0.0003103
0.991232786,-0.00031284
0.991560466,-0.00031492
0.991888146,-0.00031575
0.992215827,-0.00031635
0.992543507,-0.00031496
0.992871187,-0.00031372
0.993198867,-0.0003116
0.993526548,-0.00030746
0.993854228,-0.00030028
0.994181908,-0.00029008
0.994509588,-0.00027993
0.994837269,-0.00027252
0.995164949,-0.0002662
0.995492629,-0.00026172
0.995820309,-0.00025768
0.99614799,-0.00025306
0.99647567,-0.00025005
0.99680335,-0.00025233
0.99713103,-0.00026295
0.997458711,-0.00027669
0.997786391,-0.00028701
0.998114071,-0.00029278
0.998441752,-0.00029685
0.998769432,-0.00029961
0.999097112,-0.00029957
0.999424792,-0.0002981
0.999752473,-0.0002952
1.000080153,-0.00029231
1.000407833,-0.00029013
1.000735513,-0.00029104
1.001063194,-0.00029402
1.001390874,-0.00029695
1.001718554,-0.00030011
1.002046234,-0.00030187
1.002373915,-0.00030201
1.002701595,-0.00030207
1.003029275,-0.00030078
1.003356955,-0.00029895
1.003684636,-0.00029645
1.004012316,-0.00029225
1.004339996,-0.00029046
1.004667676,-0.00029018
1.004995357,-0.00029115
1.005323037,-0.00029207
1.005650717,-0.00029303
1.005978397,-0.00029324
1.006306078,-0.00029326
1.006633758,-0.00029434
1.006961438,-0.00029674
1.007289119,-0.00029862
1.007616799,-0.00029894
1.007944479,-0.00029844
1.008272159,-0.00029855
1.00859984,-0.00030006
1.00892752,-0.00030152
1.0092552,-0.00030302
1.00958288,-0.00030462
1.009910561,-0.000307
1.010238241,-0.00030795
1.010565921,-0.00031052
1.010893601,-0.00031207
1.011221282,-0.0003141
1.011548962,-0.00031388
1.011876642,-0.0003128
1.012204322,-0.00030973
1.012532003,-0.00030444
1.012859683,-0.00029728
1.013187363,-0.00029024
1.013515043,-0.00028459
1.013842724,-0.00028264
1.014170404,-0.00028188
1.014498084,-0.00028039
1.014825764,-0.00027961
1.015153445,-0.00027861
1.015481125,-0.00027675
1.015808805,-0.00027294
1.016136486,-0.00026942
1.016464166,-0.00026832
1.016791846,-0.00027075
1.017119526,-0.00027463
1.017447207,-0.00027836
1.017774887,-0.00028276
1.018102567,-0.00028562
1.018430247,-0.00028701
1.018757928,-0.000287
1.019085608,-0.00028564
1.019413288,-0.00028335
1.019740968,-0.00027967
1.020068649,-0.00027653
1.020396329,-0.00027519
1.020724009,-0.00027452
1.021051689,-0.00027449
1.02137937,-0.00027573
1.02170705,-0.00027806
1.02203473,-0.00027977
1.02236241,-0.00028165
1.022690091,-0.00028282
1.023017771,-0.00028375
1.023345451,-0.0002858
1.023673132,-0.00028851
1.024000812,-0.00028979
1.024328492,-0.00029033
1.024656172,-0.00028925
1.024983853,-0.00028758
1.025311533,-0.0002858
1.025639213,-0.00028505
1.025966893,-0.00028692
1.026294574,-0.00028973
1.026622254,-0.00029254
1.026949934,-0.00029455
1.027277614,-0.00029546
1.027605295,-0.00029709
1.027932975,-0.00030062
1.028260655,-0.00030378
1.028588335,-0.00030388
1.028916016,-0.00030246
1.029243696,-0.0003018
1.029571376,-0.0003012
1.029899056,-0.00030163
1.030226737,-0.00029997
1.030554417,-0.0002988
1.030882097,-0.00029985
1.031209777,-0.00030214
1.031537458,-0.00030285
1.031865138,-0.00030371
1.032192818,-0.00030533
1.032520499,-0.00030607
1.032848179,-0.00030526
1.033175859,-0.00030295
1.033503539,-0.00030045
1.03383122,-0.00029848
1.0341589,-0.00029818
1.03448658,-0.00029926
1.03481426,-0.00030039
1.035141941,-0.00030103
1.035469621,-0.00030093
1.035797301,-0.00030162
1.036124981,-0.00030364
1.036452662,-0.00030528
1.036780342,-0.00030239
1.037108022,-0.00029798
1.037435702,-0.00029523
1.037763383,-0.00029225
1.038091063,-0.00029138
1.038418743,-0.00029237
1.038746423,-0.00029258
1.039074104,-0.00029381
1.039401784,-0.00029308
1.039729464,-0.00029148
1.040057144,-0.0002902
1.040384825,-0.00029061
1.040712505,-0.00029207
1.041040185,-0.00029426
1.041367866,-0.00029647
1.041695546,-0.00029819
1.042023226,-0.00029255
1.042350906,-0.00028055
1.042678587,-0.00026726
1.043006267,-0.00025591
1.043333947,-0.00024868
1.043661627,-0.000244
1.043989308,-0.00023976
1.044316988,-0.00023561
1.044644668,-0.0002332
